"","PIT","PITYear","Year","Location","Direction","GroundSpeed_mps","Culvert"
"2309","228000014475","228000014475-2015","2015","SH","Down",0.284048989308216,"Culvert"
"2310","228000014476","228000014476-2015","2015","HT","Up",0.101208883872133,"Culvert"
"2311","228000014476","228000014476-2015","2015","BBI","Up",0.192681572029406,"Culvert"
"2312","228000014476","228000014476-2015","2015","R6","Up",0.119459258800657,"Culvert"
"2313","228000014476","228000014476-2015","2015","OKH","Up",0.22890518197404,"Culvert"
"2314","228000014476","228000014476-2015","2015","SH","Up",0.36238704734699,"Culvert"
"2315","228000014477","228000014477-2016","2016","HT","Down",0.347284060576669,"Culvert"
"2316","228000014477","228000014477-2016","2016","BBI","Up",0.0202294862076405,"Culvert"
"2317","228000014477","228000014477-2016","2016","BBI","Down",0.0756976458891328,"Culvert"
"2318","228000014477","228000014477-2016","2016","R6","Down",0.226741814628002,"Culvert"
"2319","228000014477","228000014477-2016","2016","BP","Up",0.221750585309847,"Non-culvert"
"2320","228000014477","228000014477-2016","2016","BP","Down",0.642357432778079,"Non-culvert"
"2321","228000014477","228000014477-2016","2016","HPO","Up",0.426762112520414,"Non-culvert"
"2322","228000014477","228000014477-2016","2016","HPO","Down",0.497752089481602,"Non-culvert"
"2323","228000014477","228000014477-2016","2016","OKH","Down",0.475477542474587,"Culvert"
"2324","228000014477","228000014477-2016","2016","SH","Up",0.189040557491426,"Culvert"
"2325","228000014477","228000014477-2016","2016","SH","Down",0.0324429089122676,"Culvert"
"2326","228000014478","228000014478-2015","2015","HT","Up",0.0288659030778585,"Culvert"
"2327","228000014478","228000014478-2015","2015","HT","Down",0.252005815467055,"Culvert"
"2328","228000014478","228000014478-2015","2015","BBI","Up",0.134324023483853,"Culvert"
"2329","228000014478","228000014478-2015","2015","BBI","Down",0.0411495173197182,"Culvert"
"2330","228000014478","228000014478-2015","2015","R6","Down",0.199556179181797,"Culvert"
"2331","228000014478","228000014478-2015","2015","HPO","Up",0.397232188815392,"Non-culvert"
"2332","228000014478","228000014478-2015","2015","HPO","Down",0.2601544145661,"Non-culvert"
"2333","228000014478","228000014478-2015","2015","OKH","Up",0.135590725159595,"Culvert"
"2334","228000014478","228000014478-2015","2015","OKH","Down",0.434946872289959,"Culvert"
"2335","228000014479","228000014479-2016","2016","HT","Up",0.12545235224764,"Culvert"
"2336","228000014479","228000014479-2016","2016","BBI","Up",0.157214888683357,"Culvert"
"2337","228000014481","228000014481-2015","2015","HT","Up",0.0256969191148344,"Culvert"
"2338","228000014481","228000014481-2015","2015","HT","Down",0.493462674423811,"Culvert"
"2339","228000014481","228000014481-2015","2015","BBI","Up",0.104551277190955,"Culvert"
"2340","228000014481","228000014481-2015","2015","BBI","Down",0.0920520135224856,"Culvert"
"2341","228000014481","228000014481-2015","2015","HPO","Up",0.705186532600074,"Non-culvert"
"2342","228000014481","228000014481-2015","2015","HPO","Down",0.407680168536977,"Non-culvert"
"2343","228000014481","228000014481-2015","2015","OKH","Up",0.128739166968284,"Culvert"
"2344","228000014481","228000014481-2015","2015","OKH","Down",0.496228446618501,"Culvert"
"2345","228000014481","228000014481-2015","2015","SH","Up",0.160443407209033,"Culvert"
"2346","228000014481","228000014481-2015","2015","SH","Down",0.0301181256311159,"Culvert"
"2347","228000014482","228000014482-2015","2015","HT","Up",0.0448482060725769,"Culvert"
"2348","228000014482","228000014482-2015","2015","HT","Down",0.361697194901397,"Culvert"
"2349","228000014482","228000014482-2015","2015","BBI","Up",0.14441842303527,"Culvert"
"2350","228000014482","228000014482-2015","2015","BBI","Down",0.0643896326847757,"Culvert"
"2351","228000014482","228000014482-2015","2015","R6","Up",0.0788787988226198,"Culvert"
"2352","228000014482","228000014482-2015","2015","R6","Down",0.202463331476319,"Culvert"
"2353","228000014482","228000014482-2015","2015","HPO","Down",0.550426130025736,"Non-culvert"
"2354","228000014482","228000014482-2015","2015","OKH","Up",0.239812524589535,"Culvert"
"2355","228000014482","228000014482-2015","2015","OKH","Down",0.743941841966671,"Culvert"
"2356","228000014482","228000014482-2015","2015","SH","Down",0.017785210094262,"Culvert"
"2357","228000014483","228000014483-2015","2015","R6","Up",0.168392355516701,"Culvert"
"2358","228000014483","228000014483-2015","2015","OKH","Up",0.0936261055154372,"Culvert"
"2359","228000014483","228000014483-2015","2015","SH","Up",0.154209725320558,"Culvert"
"2360","228000014485","228000014485-2015","2015","HT","Up",0.286712001436816,"Culvert"
"2361","228000014485","228000014485-2015","2015","HT","Down",0.212254524005514,"Culvert"
"2362","228000014485","228000014485-2015","2015","BBI","Up",0.145508887811071,"Culvert"
"2363","228000014485","228000014485-2015","2015","BBI","Down",0.255807522078916,"Culvert"
"2364","228000014485","228000014485-2015","2015","R6","Up",0.166739379392512,"Culvert"
"2365","228000014485","228000014485-2015","2015","R6","Down",0.257462843680078,"Culvert"
"2366","228000014485","228000014485-2015","2015","HPO","Up",0.704545454545455,"Non-culvert"
"2367","228000014485","228000014485-2015","2015","HPO","Down",0.337690631106652,"Non-culvert"
"2368","228000014485","228000014485-2015","2015","OKH","Up",0.0841249543149018,"Culvert"
"2369","228000014485","228000014485-2015","2015","OKH","Down",0.437841690630841,"Culvert"
"2370","228000014485","228000014485-2015","2015","SH","Up",0.0982844889732996,"Culvert"
"2371","228000014485","228000014485-2015","2015","SH","Down",0.169245647954861,"Culvert"
"2372","228000014486","228000014486-2015","2015","HT","Up",0.0219999247868778,"Culvert"
"2373","228000014486","228000014486-2015","2015","HT","Down",0.37802907930554,"Culvert"
"2374","228000014486","228000014486-2015","2015","BBI","Up",0.0413063217313877,"Culvert"
"2375","228000014486","228000014486-2015","2015","BBI","Down",0.0323705760216372,"Culvert"
"2376","228000014486","228000014486-2015","2015","R6","Up",0.137480608838428,"Culvert"
"2377","228000014486","228000014486-2015","2015","R6","Down",0.144932688717049,"Culvert"
"2378","228000014486","228000014486-2015","2015","HPO","Down",0.464628295502561,"Non-culvert"
"2379","228000014486","228000014486-2015","2015","OKH","Up",0.189175310429768,"Culvert"
"2380","228000014486","228000014486-2015","2015","SH","Up",0.0714550853496121,"Culvert"
"2381","228000014486","228000014486-2015","2015","SH","Down",0.0901386027587459,"Culvert"
"2382","228000014487","228000014487-2015","2015","HT","Up",0.091780902496759,"Culvert"
"2383","228000014487","228000014487-2015","2015","HT","Down",0.467812875028445,"Culvert"
"2384","228000014487","228000014487-2015","2015","BBI","Up",0.181943351714334,"Culvert"
"2385","228000014487","228000014487-2015","2015","R6","Down",0.178576643491092,"Culvert"
"2386","228000014487","228000014487-2015","2015","HPO","Down",0.155031006171665,"Non-culvert"
"2387","228000014487","228000014487-2015","2015","OKH","Up",0.208536171356391,"Culvert"
"2388","228000014487","228000014487-2015","2015","SH","Up",0.179906542056075,"Culvert"
"2389","228000014487","228000014487-2015","2015","SH","Down",0.0483000878241203,"Culvert"
"2390","228000014488","228000014488-2015","2015","HT","Up",0.0480784047789456,"Culvert"
"2391","228000014488","228000014488-2015","2015","BBI","Up",0.189536234061341,"Culvert"
"2392","228000014488","228000014488-2015","2015","R6","Up",0.108689856226164,"Culvert"
"2393","228000014488","228000014488-2015","2015","HPO","Up",0.431754873504865,"Non-culvert"
"2394","228000014488","228000014488-2015","2015","OKH","Up",0.139102854473549,"Culvert"
"2395","228000014488","228000014488-2015","2015","SH","Up",0.306821804224959,"Culvert"
"2396","228000014489","228000014489-2015","2015","HT","Up",0.0840713528546282,"Culvert"
"2397","228000014489","228000014489-2015","2015","BBI","Up",0.129636550534513,"Culvert"
"2398","228000014489","228000014489-2015","2015","HPO","Up",0.361136998426082,"Non-culvert"
"2399","228000014489","228000014489-2015","2015","OKH","Up",0.178350116238407,"Culvert"
"2400","228000014489","228000014489-2015","2015","SH","Up",0.38639100814521,"Culvert"
"2401","228000014490","228000014490-2016","2016","HT","Down",0.140027526766782,"Culvert"
"2402","228000014490","228000014490-2016","2016","BBI","Down",0.039167254763585,"Culvert"
"2403","228000014490","228000014490-2016","2016","R6","Down",0.120471246498828,"Culvert"
"2404","228000014490","228000014490-2016","2016","BP","Up",0.123220821424354,"Non-culvert"
"2405","228000014490","228000014490-2016","2016","BP","Down",0.464012251487379,"Non-culvert"
"2406","228000014490","228000014490-2016","2016","HPO","Up",0.52721088264358,"Non-culvert"
"2407","228000014490","228000014490-2016","2016","HPO","Down",0.293338379168057,"Non-culvert"
"2408","228000014490","228000014490-2016","2016","OKH","Up",0.0649643789323489,"Culvert"
"2409","228000014490","228000014490-2016","2016","SH","Up",0.146666666666667,"Culvert"
"2410","228000014490","228000014490-2016","2016","SH","Down",0.0577661745272149,"Culvert"
"2411","228000014491","228000014491-2015","2015","HT","Down",0.2048677989331,"Culvert"
"2412","228000014491","228000014491-2015","2015","BBI","Up",0.119303525414349,"Culvert"
"2413","228000014491","228000014491-2015","2015","BBI","Down",0.0894151763725119,"Culvert"
"2414","228000014491","228000014491-2015","2015","R6","Up",0.0918057891049187,"Culvert"
"2415","228000014491","228000014491-2015","2015","R6","Down",0.114515253092582,"Culvert"
"2416","228000014491","228000014491-2015","2015","HPO","Down",0.334773216763436,"Non-culvert"
"2417","228000014491","228000014491-2015","2015","OKH","Down",0.304765057167817,"Culvert"
"2418","228000014491","228000014491-2015","2015","SH","Up",0.0750692196505424,"Culvert"
"2419","228000014491","228000014491-2015","2015","SH","Down",0.0234142188205917,"Culvert"
"2420","228000014496","228000014496-2015","2015","HT","Up",0.0271015264890355,"Culvert"
"2421","228000014496","228000014496-2015","2015","BBI","Up",0.144335795284388,"Culvert"
"2422","228000014496","228000014496-2015","2015","HPO","Up",0.442604226397544,"Non-culvert"
"2423","228000014496","228000014496-2015","2015","OKH","Up",0.0904493002277146,"Culvert"
"2424","228000014497","228000014497-2015","2015","HT","Up",0.0432940479927235,"Culvert"
"2425","228000014497","228000014497-2015","2015","HT","Down",0.540415703495299,"Culvert"
"2426","228000014497","228000014497-2015","2015","BBI","Up",0.196724797705613,"Culvert"
"2427","228000014497","228000014497-2015","2015","BBI","Down",0.0542606859251892,"Culvert"
"2428","228000014497","228000014497-2015","2015","R6","Up",0.123908330127417,"Culvert"
"2429","228000014497","228000014497-2015","2015","HPO","Up",0.511889032120258,"Non-culvert"
"2430","228000014497","228000014497-2015","2015","HPO","Down",0.313892263347061,"Non-culvert"
"2431","228000014497","228000014497-2015","2015","OKH","Up",0.392081736750141,"Culvert"
"2432","228000014497","228000014497-2015","2015","SH","Up",0.0388050073630546,"Culvert"
"2433","228000014497","228000014497-2015","2015","SH","Down",0.0565743842959488,"Culvert"
"2434","228000042900","228000042900-2015","2015","HT","Up",0.0385245429344543,"Culvert"
"2435","228000042900","228000042900-2015","2015","HT","Down",0.398773005681306,"Culvert"
"2436","228000042900","228000042900-2015","2015","BBI","Up",0.208364619207765,"Culvert"
"2437","228000042900","228000042900-2015","2015","BBI","Down",0.10325197202331,"Culvert"
"2438","228000042900","228000042900-2015","2015","R6","Up",0.087689108780903,"Culvert"
"2439","228000042900","228000042900-2015","2015","HPO","Up",0.466305659047199,"Non-culvert"
"2440","228000042900","228000042900-2015","2015","HPO","Down",0.442857142857143,"Non-culvert"
"2441","228000042900","228000042900-2015","2015","OKH","Up",0.0595288110268107,"Culvert"
"2442","228000042900","228000042900-2015","2015","OKH","Down",0.347875353794372,"Culvert"
"2443","228000042900","228000042900-2015","2015","SH","Up",0.327882813617651,"Culvert"
"2444","228000042900","228000042900-2015","2015","SH","Down",0.106095678978886,"Culvert"
"2445","228000042901","228000042901-2015","2015","HT","Up",0.0197838989504101,"Culvert"
"2446","228000042901","228000042901-2015","2015","BBI","Up",0.0506756756624375,"Culvert"
"2447","228000042901","228000042901-2015","2015","R6","Up",0.0463071645485713,"Culvert"
"2448","228000042901","228000042901-2015","2015","HPO","Up",0.561594204839051,"Non-culvert"
"2449","228000042901","228000042901-2015","2015","OKH","Up",0.264997842073475,"Culvert"
"2450","228000042901","228000042901-2015","2015","SH","Up",0.270289244485636,"Culvert"
"2451","228000042902","228000042902-2015","2015","HT","Down",0.498137306825407,"Culvert"
"2452","228000042902","228000042902-2015","2015","BBI","Up",0.270230791552608,"Culvert"
"2453","228000042902","228000042902-2015","2015","BBI","Down",0.0773238965938097,"Culvert"
"2454","228000042902","228000042902-2015","2015","HPO","Up",0.422804147968216,"Non-culvert"
"2455","228000042902","228000042902-2015","2015","HPO","Down",0.653456990957342,"Non-culvert"
"2456","228000042902","228000042902-2015","2015","OKH","Up",0.122595673876872,"Culvert"
"2457","228000042902","228000042902-2015","2015","OKH","Down",0.508558806887079,"Culvert"
"2458","228000042902","228000042902-2015","2015","SH","Up",0.0506899094177465,"Culvert"
"2459","228000042902","228000042902-2015","2015","SH","Down",0.384078211340441,"Culvert"
"2460","228000042902","228000042902-2016","2016","HT","Up",0.13125788811179,"Culvert"
"2461","228000042902","228000042902-2016","2016","BBI","Up",0.122305963314071,"Culvert"
"2462","228000042902","228000042902-2016","2016","BP","Up",0.284613939405813,"Non-culvert"
"2463","228000042902","228000042902-2016","2016","HPO","Up",0.350045165459747,"Non-culvert"
"2464","228000042902","228000042902-2016","2016","OKH","Up",0.0472465180551017,"Culvert"
"2465","228000042902","228000042902-2016","2016","SH","Up",0.244103474098512,"Culvert"
"2466","228000042903","228000042903-2015","2015","HT","Up",0.0568865550775443,"Culvert"
"2467","228000042903","228000042903-2015","2015","HT","Down",0.57184750793111,"Culvert"
"2468","228000042903","228000042903-2015","2015","BBI","Up",0.0538374980539333,"Culvert"
"2469","228000042903","228000042903-2015","2015","BBI","Down",0.0387191293402452,"Culvert"
"2470","228000042903","228000042903-2015","2015","R6","Up",0.0948473756007048,"Culvert"
"2471","228000042903","228000042903-2015","2015","HPO","Up",0.413553895200429,"Non-culvert"
"2472","228000042903","228000042903-2015","2015","HPO","Down",0.367647060154139,"Non-culvert"
"2473","228000042903","228000042903-2015","2015","OKH","Up",0.115493134358885,"Culvert"
"2474","228000042903","228000042903-2015","2015","OKH","Down",0.397411004053939,"Culvert"
"2475","228000042903","228000042903-2015","2015","SH","Up",0.122830525756035,"Culvert"
"2476","228000042903","228000042903-2015","2015","SH","Down",0.031496964834002,"Culvert"
